tipo	Admiration_2	Adoration_2	Aesthetic Appreciation_2	Amusement_2	Anger_2	Annoyance_2	Anxiety_2	Awe_2	Awkwardness_2	Boredom_2	Calmness_2	Concentration_2	Confusion_2	Contemplation_2	Contempt_2	Contentment_2	Craving_2	Desire_2	Determination_2	Disappointment_2	Disapproval_2	Disgust_2	Distress_2	Doubt_2	Ecstasy_2	Embarrassment_2	Empathic Pain_2	Enthusiasm_2	Entrancement_2	Envy_2	Excitement_2	Fear_2	Gratitude_2	Guilt_2	Horror_2	Interest_2	Joy_2	Love_2	Nostalgia_2	Pain_2	Pride_2	Realization_2	Relief_2	Romance_2	Sadness_2	Sarcasm_2	Satisfaction_2	Shame_2	Surprise (negative)_2	Surprise (positive)_2	Sympathy_2	Tiredness_2	Triumph_2
Profesor	0	0	0	0	0	0	0.15055	0	0	0	0	0	0.12088	0.20516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3281	0	0	0	0	0	0	0	0	0.2125	0.35466	0	0	0	0.19245	0	0	0	0	0	0
Profesor	0.16831	0	0	0	0	0	0	0	0	0	0	0.12348	0	0.35131	0	0	0	0	0.14977	0	0	0	0	0	0	0	0	0.26295	0	0	0	0	0	0	0	0.48537	0	0	0	0	0	0.22119	0	0	0	0	0.15935	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15833	0	0	0	0	0	0.39889	0	0	0.12805	0	0	0	0.18861	0	0	0	0	0	0	0	0	0.11603	0	0	0	0	0	0	0	0	0.31062	0	0	0	0.12388	0	0.13141	0	0
Profesor	0.12451	0	0	0	0	0	0	0	0	0	0.24377	0	0	0.11364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0.10617	0	0	0	0	0	0	0.20446	0	0	0	0	0	0.22018	0.22762	0	0.2159	0	0	0	0.26275	0	0	0	0	0	0	0	0.10137	0.12749	0	0	0	0	0	0.26114	0	0	0.11862	0	0	0	0.43587	0	0.17271	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0.15812	0	0.52369	0	0	0	0	0.11994	0	0	0	0	0	0	0	0.27203	0	0	0	0	0	0	0	0	0.50919	0	0	0	0	0	0.18082	0	0	0	0	0	0	0	0	0.18121	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0.10189	0.31485	0.27299	0	0.15757	0	0	0	0	0	0	0	0	0	0	0	0.17217	0	0	0	0	0	0	0	0.25146	0	0	0	0	0	0	0.14228	0	0	0	0.40949	0	0	0.15128	0	0	0.15357
Profesor	0.19825	0	0	0	0	0.14349	0	0	0	0	0	0	0	0.23318	0	0	0	0	0	0.16285	0.20974	0	0	0	0	0	0	0	0	0	0	0	0.23313	0	0	0.1304	0	0	0	0	0	0.12574	0	0	0	0	0.11172	0	0	0	0	0	0
Profesor	0.1421	0	0	0	0	0	0.12231	0	0	0	0.24263	0	0	0.23039	0	0.2164	0	0	0	0	0	0	0	0	0	0	0	0.11271	0	0	0	0	0.18884	0	0	0.14967	0	0	0	0	0	0	0.34035	0	0	0	0.2897	0	0	0	0	0	0
Profesor	0	0	0	0	0.73569	0.24533	0	0	0	0	0	0	0	0.14887	0.32507	0	0	0	0	0.22254	0.4619	0.29441	0.29067	0	0	0	0.11133	0	0	0	0	0	0	0	0.20836	0	0	0	0	0.16806	0	0.15181	0	0	0	0	0	0	0.13205	0	0	0	0
Profesor	0	0	0	0	0	0	0.54653	0	0	0	0	0	0	0.24002	0	0	0	0	0.10656	0.14542	0	0	0.30826	0.15199	0	0	0	0	0	0	0	0.41743	0	0	0	0	0	0	0	0	0	0.26954	0.13879	0	0.13884	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.11037	0.40427	0	0	0	0	0	0.47549	0.31958	0	0	0	0	0	0.31885	0.12085	0	0.49102	0.47491	0	0	0	0	0	0	0	0.19858	0	0	0	0	0	0	0	0.15508	0	0.1485	0	0	0.25926	0	0	0.14575	0	0	0	0	0
Profesor	0	0	0	0	0	0.17166	0	0	0	0	0	0	0.36312	0.43301	0	0	0	0	0	0.23528	0.22459	0	0	0.31966	0	0	0	0	0	0	0	0	0	0	0	0.13372	0	0	0	0	0	0.189	0	0	0	0	0	0	0.1286	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0.10302	0	0.10896	0.34355	0	0.20106	0	0	0.10612	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12417	0	0	0	0	0	0	0	0	0.40443	0.26117	0	0	0	0.34395	0	0	0.16736	0	0	0.14231
Profesor	0.1767	0	0	0	0	0	0	0	0	0	0.18691	0	0	0.13052	0	0.46356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15781	0	0	0	0	0	0	0	0	0	0.44518	0	0	0	0.59595	0	0	0.14897	0	0	0
Profesor	0	0	0	0	0	0.31191	0	0	0	0	0	0	0	0.17593	0	0	0	0	0	0.19505	0.17272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0.10147	0	0	0	0	0	0	0	0	0	0.13399	0	0	0	0	0.40085	0	0	0.20613	0	0	0	0	0	0	0	0	0.60113	0	0	0.2881	0	0.4314	0	0	0.13753	0.1734	0	0	0	0.19231	0	0.19334	0	0	0	0.59646	0	0	0	0	0	0.20641
Profesor	0	0	0	0	0.74444	0.65254	0	0	0	0	0	0	0	0	0.4482	0	0	0	0	0.24725	0.68839	0.38997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25091	0	0	0	0
Profesor	0	0	0	0	0	0	0.11114	0	0	0	0.53448	0.20718	0	0.50419	0	0.21403	0	0	0.12926	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11536	0	0	0.16449	0	0	0	0	0	0	0	0	0	0	0.14927	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0.15248	0	0.12807	0	0	0	0	0.44745	0	0	0	0	0	0	0	0	0.60171	0	0	0.16256	0	0.31535	0	0	0.34389	0	0	0	0	0.11597	0.10928	0	0	0	0	0.22597	0	0	0	0	0	0.10346
Profesor	0	0	0	0	0	0.37236	0	0	0	0	0	0	0.14085	0.18677	0.30813	0	0	0	0	0.13585	0.45018	0	0	0.17953	0	0	0	0	0	0	0	0	0	0	0	0.10032	0	0	0	0	0	0	0	0	0	0.28404	0	0	0.12642	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0.10311	0.12126	0	0	0.24191	0.34046	0	0	0	0	0	0	0	0	0	0.10333	0	0	0	0	0	0	0	0	0	0	0	0.28807	0	0	0	0	0	0.23826	0	0	0	0	0	0	0	0	0	0	0
Profesor	0.28213	0.10414	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17604	0	0	0	0	0	0	0	0	0	0	0	0.12596	0	0	0	0	0.76782	0	0	0	0.12698	0	0	0	0	0	0.11477	0	0	0	0.37675	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.34747	0	0	0	0	0	0	0.1285	0.12086	0	0	0	0	0	0.31814	0.14995	0	0	0	0	0	0	0	0	0	0	0	0.12058	0	0	0.13116	0	0	0	0	0	0.20398	0	0	0	0	0	0	0.11693	0	0	0	0
Profesor	0	0	0	0	0	0.19711	0	0	0	0	0	0	0.18079	0	0.1655	0	0	0	0	0	0.18005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12123	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.26724	0.12443	0	0.18721	0	0	0	0	0.17729	0.12776	0	0	0	0.12398	0.29111	0.24665	0	0.11235	0.12781	0	0.13109	0	0	0	0	0	0	0.17553	0	0	0	0	0	0	0	0	0.18203	0.1683	0	0	0	0.10415	0.1049	0	0	0	0	0
Profesor	0	0	0	0	0.17686	0.38724	0	0	0.10556	0	0	0	0.14274	0	0.10151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11576	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0.18963	0.51977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.28807	0	0	0	0	0	0.20643	0.17506	0.11701	0	0	0	0	0	0.30956	0.20928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11084	0	0	0	0	0	0.12292	0	0	0	0	0	0	0.11946	0	0	0	0
Profesor	0	0	0	0	0.18074	0.22446	0	0	0	0	0	0.23943	0.10934	0.2691	0.14932	0	0	0	0	0.15511	0.34746	0.12754	0.12759	0	0	0	0	0	0	0	0	0	0	0	0	0.2182	0	0	0	0	0	0.12848	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0.55224	0	0	0	0	0	0.15675	0	0	0	0	0	0	0.20313	0	0	0.58169	0.12912	0	0	0	0	0	0	0	0.64979	0	0	0.17711	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3393	0	0	0	0
Profesor	0	0	0	0	0.24385	0.2831	0	0	0	0	0	0	0	0	0.25539	0	0	0	0	0.12998	0.37329	0.15157	0.12839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.40002	0.54542	0	0	0	0	0	0.1283	0	0.16395	0.27427	0	0	0	0.30676	0.14858	0.58999	0.13224	0.13718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0.11043	0	0	0	0	0	0	0	0	0	0.18519	0	0	0.47764	0	0.17485	0	0	0	0	0	0	0	0	0	0	0.19057	0.17184	0	0	0	0	0	0	0	0.26861	0	0.18708	0	0	0	0.46145	0	0	0	0	0.20061	0	0	0	0.15258	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.12727	0	0	0	0	0	0.34807	0	0.1836	0	0	0	0	0.60757	0	0.10905	0	0	0	0	0	0	0.2211	0	0	0	0	0	0	0	0.25983	0	0	0	0	0	0.11716	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.18934	0	0	0	0	0	0	0	0.18554	0	0	0	0	0	0.13673	0.16539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23662	0	0	0.10502	0	0	0	0	0.14224	0	0	0	0	0	0
Profesor	0.28213	0.10414	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17604	0	0	0	0	0	0	0	0	0	0	0	0.12596	0	0	0	0	0.76782	0	0	0	0.12698	0	0	0	0	0	0.11477	0	0	0	0.37675	0	0	0	0	0	0
Profesor	0	0	0	0.13838	0	0.22829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18366	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0.3109	0.24794	0	0.27625	0	0.17943	0	0	0.10469	0	0.10941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21639	0	0	0	0	0	0.12851	0	0	0	0	0.25155	0	0	0	0	0	0
Profesor	0	0	0	0	0.27683	0.31976	0	0	0	0	0	0	0	0.16809	0.19167	0	0	0	0.15317	0	0.29178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12241	0	0	0	0	0	0.20955	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.14087	0.18091	0	0	0	0	0	0	0	0.34049	0.15456	0	0	0	0.25011	0.12595	0.19097	0	0	0	0	0	0.20658	0	0	0	0	0	0	0	0	0.10008	0	0	0	0	0	0.1449	0	0	0	0	0	0	0	0	0.20206	0	0
Profesor	0	0	0	0	0	0.18362	0	0	0	0	0	0.24439	0	0.2857	0	0	0	0	0.21029	0	0.22435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11614	0	0	0	0	0	0.15305	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.16182	0	0	0	0	0	0	0.38163	0	0	0	0	0.14247	0.25281	0	0	0	0	0	0	0	0	0.12932	0	0	0	0	0	0	0	0.10913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.23934	0	0	0	0	0.1008	0	0	0.42673	0.10839	0	0	0	0	0.22591	0.28094	0	0.1023	0.15604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28116	0	0	0	0	0	0	0	0	0	0	0
Profesor	0.15591	0.12	0	0	0	0	0	0	0	0	0.11708	0	0	0.3117	0	0.38518	0	0	0.25553	0	0	0	0	0	0	0	0	0.44678	0	0	0.12995	0	0.27388	0	0	0.10994	0.22117	0.11634	0	0	0.30911	0.25904	0	0	0	0	0.51622	0	0	0	0	0	0.21396
Profesor	0.15336	0	0.1369	0	0	0	0	0.10078	0	0	0	0	0	0.42179	0	0.1505	0	0	0	0	0	0	0	0	0	0	0	0.24727	0	0	0	0	0.17961	0	0	0.17124	0	0	0.22899	0	0	0.39278	0	0	0	0	0.29382	0	0	0	0	0	0.11397
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47258	0	0	0	0	0	0.20019	0.10938	0	0	0	0	0	0.16664	0	0	0	0	0	0	0	0	0.20377	0	0	0	0	0	0.31873	0	0	0.10864	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4987	0	0	0	0	0	0.15495	0	0	0	0	0	0	0.11278	0	0	0	0	0	0	0	0	0	0	0.2069	0.24896	0	0	0.41228	0	0	0.27096	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.13985	0.54982	0	0	0	0	0	0	0.30652	0.1034	0.10053	0	0	0	0	0.26464	0.31072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30089	0	0	0	0
Profesor	0	0	0	0	0	0	0.24432	0	0	0	0	0	0.17433	0.43307	0	0	0	0	0	0.25488	0	0	0	0.54571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27442	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0.38662	0	0	0	0	0	0.14637	0.21802	0	0	0	0	0	0.18603	0	0	0.43679	0	0	0	0.13751	0	0	0	0	0.19107	0	0	0	0	0	0	0	0.11277	0	0.10986	0	0	0.18619	0	0	0	0.1081	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0.13406	0.2424	0	0.3101	0	0	0	0	0.37978	0	0	0	0	0	0	0	0	0.44206	0	0	0.1271	0	0	0	0	0.45148	0	0	0	0	0	0.11368	0	0	0	0	0.14137	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.26068	0	0	0	0	0	0	0.32701	0	0.12534	0	0	0	0	0	0.1243	0	0	0.17774	0	0	0	0	0	0	0	0	0	0	0	0.15493	0	0	0	0	0	0	0	0	0	0.39831	0	0	0.14113	0	0	0	0
Profesor	0	0	0	0	0.94814	0.55664	0	0	0	0	0	0	0.15161	0	0.39354	0	0	0	0	0.25654	0.44096	0.2789	0.23444	0	0	0	0	0	0	0	0	0	0	0	0.10409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38024	0	0	0	0
Profesor	0.17782	0	0	0	0	0.12985	0	0	0	0	0	0	0	0.12431	0.10893	0	0	0	0	0	0.10761	0	0	0	0	0	0	0.10625	0	0	0	0	0.11876	0	0	0.12382	0	0	0	0	0	0	0.22941	0	0	0	0.32579	0	0	0.16715	0	0	0.117
Profesor	0	0	0	0	0	0	0	0	0	0	0.132	0.30848	0	0.28165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23395	0	0	0	0	0	0	0	0	0	0	0.13009	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.14015	0	0	0	0	0.14051	0.16391	0	0.34699	0	0	0	0	0.1477	0.11805	0.13358	0	0	0	0	0	0.12943	0	0	0	0	0	0	0	0	0.35461	0	0	0	0	0	0.14063	0	0	0	0	0	0	0	0	0.10507	0	0
Profesor	0	0	0	0	0.14121	0.23779	0.19857	0	0	0	0	0	0	0.23095	0.16211	0	0	0	0	0.2011	0.41109	0	0.20694	0.15001	0	0	0	0	0	0	0	0.35057	0	0	0	0	0	0	0	0	0	0.25066	0	0	0	0	0	0	0	0	0	0	0
Profesor	0.10017	0	0	0	0	0	0	0	0	0	0	0.22433	0	0.15109	0	0	0	0	0.57615	0	0	0	0	0	0	0	0	0.55493	0	0	0	0	0.34978	0	0	0.30645	0	0	0	0	0	0.13264	0	0	0	0	0.16024	0	0	0	0	0	0
Profesor	0	0	0	0	0.2047	0.52446	0	0	0	0	0	0	0	0	0.5612	0	0	0	0	0.23581	0.63944	0.15996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10468	0	0	0	0.2323	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0.17396	0	0	0	0	0	0	0	0	0	0.10189	0	0	0	0.44258	0	0	0	0	0	0	0	0	0.11602	0	0	0	0	0	0	0	0	0.22555	0	0	0	0.26349	0	0.45173	0	0
Profesor	0.16579	0	0	0	0	0	0	0	0	0	0.15415	0	0	0	0	0.18016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2147	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.15819	0	0	0	0	0	0.10334	0	0.2979	0	0	0	0	0	0.28386	0.34337	0	0	0.10107	0	0	0	0	0	0	0	0	0	0	0	0.17997	0	0	0	0	0	0.28856	0	0	0	0	0	0	0.12874	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0.26621	0	0.45202	0	0	0	0	0.3005	0	0	0	0.11575	0	0	0	0	0	0	0	0	0	0	0	0	0.14119	0	0	0	0	0	0.33161	0	0	0	0	0	0	0	0	0	0	0
Profesor	0.2029	0.11089	0	0	0	0	0	0	0	0	0	0	0	0.22614	0	0.12437	0	0	0.19263	0	0	0	0	0	0	0	0	0.37492	0	0	0.11987	0	0.1746	0	0	0.11933	0	0	0.19045	0	0.20378	0.33411	0	0	0	0	0.21035	0	0	0	0	0	0.15904
Profesor	0	0	0	0	0	0	0.73105	0	0.15303	0	0	0	0.14313	0.29259	0	0	0	0	0	0.13268	0	0	0.22612	0.49042	0	0	0	0	0	0	0	0.26148	0	0	0	0	0	0	0	0	0	0.19227	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.21793	0.59523	0	0	0	0	0	0	0	0.11532	0.28404	0	0	0	0	0.2989	0.55359	0.27112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19106	0	0.11407	0	0	0	0	0	0	0	0	0	0	0	0.11867	0	0	0	0	0.32967	0	0	0.16875	0	0	0	0	0	0.27345	0.40099	0	0	0	0.40786	0	0.10057	0.43315	0	0	0.13996
Profesor	0	0	0	0	0	0	0	0	0	0	0.24779	0.2356	0	0.36489	0	0.10531	0	0	0.16509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16596	0	0	0	0	0	0.27729	0	0	0	0	0.2022	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0.26303	0	0.5475	0	0	0	0	0.48264	0.12551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1932	0	0	0	0	0.14378	0	0	0.3522	0	0	0	0	0	0.11153	0	0	0	0	0
Profesor	0.28203	0	0	0	0	0	0	0	0	0	0.15358	0.1549	0	0	0	0.23761	0	0	0.45327	0	0	0	0	0	0	0	0	0.46023	0	0	0	0	0.12597	0	0	0.16587	0	0	0	0	0.48686	0	0	0	0	0	0.38903	0	0	0	0	0	0.27914
Profesor	0	0	0	0	0	0.16595	0	0	0	0	0	0.16229	0	0.35129	0	0	0	0	0.17093	0.39442	0.30725	0	0	0.21923	0	0	0	0	0	0	0	0	0	0	0	0.1606	0	0	0	0	0	0.19053	0	0	0	0	0	0	0	0	0	0	0
